Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2015 Totals,69,301.0,263,25.0,49,11,0,8,6,1,31,64,2.06,0.186,0.28,0.319,0.599,84.0,2.0,4.0,1,2,2,3,0.212,100,67,30
Platoon Splits,vs RHB,65,144.0,124,20.0,30,6,0,5,5,1,14,31,2.21,0.242,0.333,0.411,0.745,51.0,1.0,4.0,0,2,0,1,0.278,148,109,19
Platoon Splits,vs LHB,66,157.0,139,7.0,19,5,0,3,1,0,17,33,1.94,0.137,0.231,0.237,0.468,33.0,1.0,0.0,1,0,2,2,0.155,57,29,11
Platoon Splits,vs RHB as RHP,65,144.0,124,20.0,30,6,0,5,5,1,14,31,2.21,0.242,0.333,0.411,0.745,51.0,1.0,4.0,0,2,0,1,0.278,148,113,19
Platoon Splits,vs LHB as RHP,66,157.0,139,7.0,19,5,0,3,1,0,17,33,1.94,0.137,0.231,0.237,0.468,33.0,1.0,0.0,1,0,2,2,0.155,57,27,11
Home or Away,Home,37,164.0,141,12.0,25,9,0,4,4,1,19,30,1.58,0.177,0.287,0.326,0.613,46.0,1.0,3.0,0,1,1,2,0.194,105,75,12
Home or Away,Away,32,137.0,122,13.0,24,2,0,4,2,0,12,34,2.83,0.197,0.272,0.312,0.584,38.0,1.0,1.0,1,1,1,1,0.235,95,59,18
First or Second Half,1st Half,35,156.0,137,10.0,23,4,0,3,5,1,18,35,1.94,0.168,0.269,0.263,0.532,36.0,0.0,1.0,0,0,1,2,0.202,79,52,16
First or Second Half,2nd Half,34,145.0,126,15.0,26,7,0,5,1,0,13,29,2.23,0.206,0.292,0.381,0.673,48.0,2.0,3.0,1,2,1,1,0.223,124,83,14
Months,April/March,9,42.0,36,3.0,7,2,0,1,4,0,6,7,1.17,0.194,0.31,0.333,0.643,12.0,0.0,0.0,0,0,1,0,0.214,115,84,4
Months,May,12,54.0,47,3.0,9,1,0,1,0,1,7,11,1.57,0.192,0.296,0.277,0.573,13.0,0.0,0.0,0,0,0,0,0.229,93,64,7
Months,June,10,43.0,40,4.0,7,1,0,1,1,0,2,12,6.0,0.175,0.233,0.275,0.508,11.0,0.0,1.0,0,0,0,2,0.222,69,43,5
Months,July,9,40.0,30,2.0,4,4,0,0,0,0,8,9,1.13,0.133,0.325,0.267,0.592,8.0,0.0,1.0,0,1,0,0,0.182,100,69,0
Months,August,15,59.0,54,3.0,7,0,0,1,1,0,4,11,2.75,0.13,0.203,0.185,0.389,10.0,0.0,1.0,0,0,0,1,0.143,31,8,6
Months,Sept/Oct,14,63.0,56,10.0,15,3,0,4,0,0,4,14,3.5,0.268,0.323,0.536,0.858,30.0,2.0,1.0,1,1,1,0,0.282,183,130,8
