Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2021 Totals,67,304.0,260,41.0,69,15,2,8,7,3,36,80,2.22,0.265,0.37,0.431,0.8,112.0,3.0,7.0,1,0,1,4,0.355,100,122,44
Platoon Splits,vs RHB,63,148.0,125,9.0,26,2,0,1,4,1,18,40,2.22,0.208,0.331,0.248,0.579,31.0,1.0,5.0,0,0,0,2,0.298,47,65,23
Platoon Splits,vs LHB,66,156.0,135,28.0,43,13,2,7,3,2,18,40,2.22,0.319,0.407,0.6,1.007,81.0,2.0,2.0,1,0,1,2,0.409,149,175,21
Platoon Splits,vs RHB as RHP,63,148.0,125,9.0,26,2,0,1,4,1,18,40,2.22,0.208,0.331,0.248,0.579,31.0,1.0,5.0,0,0,0,2,0.298,47,69,23
Platoon Splits,vs LHB as RHP,66,156.0,135,28.0,43,13,2,7,3,2,18,40,2.22,0.319,0.407,0.6,1.007,81.0,2.0,2.0,1,0,1,2,0.409,149,169,21
Home or Away,Home,40,179.0,159,18.0,40,11,1,2,5,2,16,49,3.06,0.252,0.335,0.371,0.706,59.0,2.0,4.0,0,0,1,2,0.352,77,100,26
Home or Away,Away,27,125.0,101,23.0,29,4,1,6,2,1,20,31,1.55,0.287,0.419,0.525,0.944,53.0,1.0,3.0,1,0,0,2,0.359,135,155,18
First or Second Half,1st Half,37,175.0,151,20.0,41,14,2,4,5,1,18,49,2.72,0.272,0.368,0.47,0.838,71.0,2.0,5.0,1,0,0,3,0.378,109,133,21
First or Second Half,2nd Half,30,129.0,109,21.0,28,1,0,4,2,2,18,31,1.72,0.257,0.372,0.376,0.748,41.0,1.0,2.0,0,0,1,1,0.324,88,106,23
Months,April/March,9,44.0,39,6.0,12,4,1,2,0,0,4,11,2.75,0.308,0.386,0.615,1.002,24.0,0.0,1.0,0,0,0,2,0.385,147,183,5
Months,May,10,51.0,44,7.0,12,5,1,0,3,1,6,16,2.67,0.273,0.36,0.432,0.792,19.0,1.0,0.0,1,0,0,1,0.429,98,123,6
Months,June,13,59.0,52,6.0,14,4,0,2,2,0,4,16,4.0,0.269,0.356,0.462,0.817,24.0,1.0,3.0,0,0,0,0,0.353,103,122,8
Months,July,10,43.0,35,5.0,8,2,0,1,0,0,7,12,1.71,0.229,0.372,0.371,0.744,13.0,1.0,1.0,0,0,0,0,0.318,87,104,5
Months,August,12,47.0,44,11.0,17,0,0,3,0,2,3,11,3.67,0.386,0.426,0.591,1.016,26.0,0.0,0.0,0,0,1,0,0.467,152,177,14
Months,Sept/Oct,13,60.0,46,6.0,6,0,0,0,2,0,12,14,1.17,0.13,0.333,0.13,0.464,6.0,0.0,2.0,0,0,0,1,0.188,20,35,6
Game Outcome for Pitcher,in Wins,7,40.0,33,5.0,8,1,0,2,0,0,7,12,1.71,0.242,0.375,0.455,0.83,15.0,0.0,0.0,0,0,1,1,0.316,107,212,5
Game Outcome for Pitcher,in Losses,8,39.0,30,17.0,17,3,1,1,1,0,7,7,1.0,0.567,0.658,0.833,1.491,25.0,0.0,1.0,1,0,0,0,0.727,271,204,12
Game Outcome for Pitcher,in No Dec.,32,144.0,125,15.0,29,7,0,4,4,3,15,37,2.47,0.232,0.333,0.384,0.717,48.0,0.0,4.0,0,0,0,3,0.298,79,101,18
Game Outcome for Pitcher,in Saves,20,81.0,72,4.0,15,4,1,1,2,0,7,24,3.43,0.208,0.296,0.333,0.63,24.0,3.0,2.0,0,0,0,0,0.298,57,185,9
Game Outcome for Pitcher,in Sv Situ,32,147.0,129,19.0,36,8,1,5,4,1,14,41,2.93,0.279,0.367,0.473,0.84,61.0,3.0,4.0,0,0,0,3,0.374,109,144,22
Game Outcome for Pitcher,in non-Sv,35,157.0,131,22.0,33,7,1,3,3,2,22,39,1.77,0.252,0.372,0.389,0.761,51.0,0.0,3.0,1,0,1,1,0.337,91,112,22
Pitching Role,as Reliever,67,304.0,260,41.0,69,15,2,8,7,3,36,80,2.22,0.265,0.37,0.431,0.8,112.0,3.0,7.0,1,0,1,4,0.355,100,124,44
Batting Order Positions,Batting 1st,33,32.0,28,3.0,8,2,0,1,0,1,4,7,1.75,0.286,0.375,0.464,0.839,13.0,2.0,0.0,0,0,0,1,0.35,109,121,5
