Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2022 Totals,64,263.0,218,32.0,49,12,1,2,3,0,34,60,1.76,0.225,0.344,0.317,0.66,69.0,9.0,7.0,1,3,1,2,0.296,100,91,34
Platoon Splits,vs RHB,64,200.0,165,26.0,36,8,1,1,3,0,27,42,1.56,0.218,0.337,0.297,0.634,49.0,8.0,4.0,1,3,1,2,0.28,92,82,26
Platoon Splits,vs LHB,39,63.0,53,3.0,13,4,0,1,0,0,7,18,2.57,0.245,0.365,0.377,0.743,20.0,1.0,3.0,0,0,0,0,0.353,125,115,8
Platoon Splits,vs RHB as LHP,64,200.0,165,26.0,36,8,1,1,3,0,27,42,1.56,0.218,0.337,0.297,0.634,49.0,8.0,4.0,1,3,1,2,0.28,92,77,26
Platoon Splits,vs LHB as LHP,39,63.0,53,3.0,13,4,0,1,0,0,7,18,2.57,0.245,0.365,0.377,0.743,20.0,1.0,3.0,0,0,0,0,0.353,125,130,8
Home or Away,Home,35,149.0,120,20.0,24,7,1,1,3,0,23,35,1.52,0.2,0.349,0.3,0.649,36.0,7.0,5.0,0,1,1,2,0.271,96,91,15
Home or Away,Away,29,114.0,98,12.0,25,5,0,1,0,0,11,25,2.27,0.255,0.336,0.337,0.673,33.0,2.0,2.0,1,2,0,0,0.324,104,90,19
First or Second Half,1st Half,33,133.0,112,12.0,24,6,1,1,0,0,15,32,2.13,0.214,0.331,0.313,0.643,35.0,5.0,5.0,0,1,0,0,0.288,95,85,16
First or Second Half,2nd Half,31,130.0,106,20.0,25,6,0,1,3,0,19,28,1.47,0.236,0.357,0.321,0.677,34.0,4.0,2.0,1,2,1,2,0.304,105,96,18
Months,April/March,7,28.0,24,3.0,5,2,0,1,0,0,4,5,1.25,0.208,0.321,0.417,0.738,10.0,2.0,0.0,0,0,0,0,0.222,125,118,2
Months,May,11,43.0,35,3.0,8,2,0,0,0,0,4,9,2.25,0.229,0.372,0.286,0.658,10.0,2.0,4.0,0,0,0,0,0.308,98,91,6
Months,June,11,44.0,38,5.0,6,0,1,0,0,0,4,15,3.75,0.158,0.25,0.211,0.461,8.0,1.0,1.0,0,1,0,0,0.25,39,31,5
Months,July,7,30.0,25,4.0,5,2,0,0,0,0,3,8,2.67,0.2,0.333,0.28,0.613,7.0,0.0,2.0,0,0,0,1,0.294,85,76,3
Months,August,13,57.0,46,11.0,13,4,0,1,0,0,10,8,0.8,0.283,0.411,0.435,0.846,20.0,3.0,0.0,1,0,0,0,0.324,157,142,8
Months,Sept/Oct,15,61.0,50,6.0,12,2,0,0,3,0,9,15,1.67,0.24,0.344,0.28,0.624,14.0,1.0,0.0,0,2,1,1,0.324,88,83,10
Game Outcome for Pitcher,in Wins,2,8.0,7,1.0,2,1,0,1,0,0,1,1,1.0,0.286,0.375,0.857,1.232,6.0,1.0,0.0,0,0,0,0,0.2,279,351,0
Game Outcome for Pitcher,in Losses,11,57.0,39,22.0,15,3,1,0,2,0,12,11,0.92,0.385,0.526,0.513,1.039,20.0,0.0,3.0,0,3,1,1,0.484,215,123,11
Game Outcome for Pitcher,in No Dec.,21,84.0,68,6.0,14,3,0,1,1,0,13,17,1.31,0.206,0.357,0.294,0.651,20.0,3.0,3.0,0,0,0,1,0.26,97,93,10
Game Outcome for Pitcher,in Saves,30,114.0,104,3.0,18,5,0,0,0,0,8,31,3.88,0.173,0.239,0.221,0.46,23.0,5.0,1.0,1,0,0,0,0.247,39,120,13
Game Outcome for Pitcher,in Sv Situ,35,135.0,114,10.0,22,5,1,0,1,0,15,35,2.33,0.193,0.306,0.254,0.56,29.0,6.0,4.0,1,1,0,0,0.275,69,73,16
Game Outcome for Pitcher,in non-Sv,29,128.0,104,22.0,27,7,0,2,2,0,19,25,1.32,0.26,0.383,0.385,0.767,40.0,3.0,3.0,0,2,1,2,0.317,133,120,18
Pitching Role,as Reliever,64,263.0,218,32.0,49,12,1,2,3,0,34,60,1.76,0.225,0.344,0.317,0.66,69.0,9.0,7.0,1,3,1,2,0.296,100,93,34
Batting Order Positions,Batting 1st,27,27.0,25,3.0,7,3,0,0,0,0,2,3,1.5,0.28,0.333,0.4,0.733,10.0,2.0,0.0,0,0,0,0,0.318,123,106,4
Batting Order Positions,Batting 2nd,25,25.0,18,6.0,6,2,0,1,0,0,5,2,0.4,0.333,0.52,0.611,1.131,11.0,0.0,2.0,0,0,0,0,0.333,244,200,3
Batting Order Positions,Batting 3rd,23,23.0,20,1.0,3,1,0,0,0,0,2,4,2.0,0.15,0.261,0.2,0.461,4.0,1.0,1.0,0,0,1,1,0.188,39,25,2
Batting Order Positions,Batting 4th,27,27.0,21,2.0,3,0,0,0,2,0,3,9,3.0,0.143,0.259,0.143,0.402,3.0,0.0,1.0,0,2,0,0,0.214,20,15,3
Batting Order Positions,Batting 5th,32,32.0,26,4.0,8,1,0,0,0,0,4,6,1.5,0.308,0.438,0.346,0.784,9.0,0.0,2.0,0,0,0,0,0.4,137,131,7
Batting Order Positions,Batting 6th,37,37.0,33,4.0,8,2,0,0,0,0,3,11,3.67,0.242,0.324,0.303,0.627,10.0,1.0,1.0,0,0,0,0,0.364,90,85,6
Batting Order Positions,Batting 7th,33,33.0,30,6.0,7,3,1,0,1,0,2,6,3.0,0.233,0.273,0.4,0.673,12.0,2.0,0.0,0,1,0,1,0.28,106,99,3
Batting Order Positions,Batting 8th,31,31.0,25,2.0,7,0,0,1,0,0,5,5,1.0,0.28,0.4,0.4,0.8,10.0,2.0,0.0,1,0,0,0,0.316,143,146,6
Batting Order Positions,Batting 9th,28,28.0,20,1.0,0,0,0,0,0,0,8,14,1.75,0.0,0.286,0.0,0.286,0.0,1.0,0.0,0,0,0,0,0.0,-17,-1,0
Batting Order Positions,"Bat1-2,non-P",34,52.0,43,9.0,13,5,0,1,0,0,7,5,0.71,0.302,0.423,0.488,0.912,21.0,2.0,2.0,0,0,0,0,0.324,177,149,7
Batting Order Positions,"Bat3-6,non-P",50,119.0,100,11.0,22,4,0,0,2,0,12,30,2.5,0.22,0.328,0.26,0.588,26.0,2.0,5.0,0,2,1,1,0.306,77,67,18
Batting Order Positions,"Bat7-9,non-P",47,92.0,75,9.0,14,3,1,1,1,0,15,25,1.67,0.187,0.319,0.293,0.612,22.0,5.0,0.0,1,1,0,1,0.26,85,90,9
Swung or Took First Pitch of PA,Swung at 1st Pitch,51,81.0,73,14.0,15,5,1,2,,,6,19,3.17,0.206,0.275,0.384,0.659,28.0,6.0,1.0,1,0,0,1,0.25,101,89,7
