Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2014 Totals,63,259.0,234,23.0,45,7,1,7,8,1,23,96,4.17,0.192,0.267,0.321,0.588,75.0,2.0,1.0,1,0,2,1,0.29,100,68,30
Platoon Splits,vs RHB,56,119.0,107,15.0,25,5,0,6,5,0,11,42,3.82,0.234,0.311,0.449,0.76,48.0,2.0,1.0,0,0,1,1,0.322,156,116,14
Platoon Splits,vs LHB,60,140.0,127,7.0,20,2,1,1,3,1,12,54,4.5,0.158,0.23,0.213,0.443,27.0,0.0,0.0,1,0,1,0,0.264,53,28,16
Platoon Splits,vs RHB as RHP,56,119.0,107,15.0,25,5,0,6,5,0,11,42,3.82,0.234,0.311,0.449,0.76,48.0,2.0,1.0,0,0,1,1,0.322,156,121,14
Platoon Splits,vs LHB as RHP,60,140.0,127,7.0,20,2,1,1,3,1,12,54,4.5,0.158,0.23,0.213,0.443,27.0,0.0,0.0,1,0,1,0,0.264,53,26,16
Home or Away,Home,31,125.0,113,14.0,21,1,1,5,5,1,11,47,4.27,0.186,0.264,0.345,0.609,39.0,2.0,1.0,0,0,1,0,0.262,106,77,14
Home or Away,Away,32,134.0,121,9.0,24,6,0,2,3,0,12,49,4.08,0.198,0.271,0.298,0.568,36.0,0.0,0.0,1,0,1,1,0.314,94,60,16
First or Second Half,1st Half,32,132.0,121,11.0,24,4,1,3,5,1,10,59,5.9,0.198,0.265,0.322,0.588,39.0,1.0,1.0,0,0,1,1,0.356,100,66,16
First or Second Half,2nd Half,31,127.0,113,12.0,21,3,0,4,3,0,13,37,2.85,0.186,0.27,0.319,0.588,36.0,1.0,0.0,1,0,1,0,0.236,101,71,14
Months,April/March,6,22.0,20,0.0,2,0,0,0,1,0,2,5,2.5,0.1,0.182,0.1,0.282,2.0,0.0,0.0,0,0,0,0,0.133,-1,-17,2
Months,May,11,47.0,45,5.0,11,1,0,2,2,0,2,25,12.5,0.244,0.277,0.4,0.677,18.0,1.0,0.0,0,0,0,1,0.5,128,89,8
Months,June,10,42.0,36,5.0,6,2,1,1,1,1,5,18,3.6,0.167,0.286,0.361,0.647,13.0,0.0,1.0,0,0,1,0,0.294,120,85,2
Months,July,12,55.0,50,4.0,11,1,0,0,2,0,5,20,4.0,0.22,0.291,0.24,0.531,12.0,0.0,0.0,0,0,0,0,0.367,84,55,10
Months,August,11,39.0,34,4.0,4,0,0,2,1,0,5,9,1.8,0.118,0.231,0.294,0.525,10.0,1.0,0.0,0,0,0,0,0.087,78,51,2
Months,Sept/Oct,13,54.0,49,5.0,11,3,0,2,1,0,4,19,4.75,0.225,0.283,0.408,0.691,20.0,0.0,0.0,1,0,1,0,0.321,133,99,6
Game Outcome for Pitcher,in Wins,4,15.0,14,3.0,2,0,0,2,0,0,1,7,7.0,0.143,0.2,0.571,0.771,8.0,0.0,0.0,0,0,0,0,0.0,153,168,0
Game Outcome for Pitcher,in Losses,5,25.0,19,13.0,11,4,0,3,2,0,6,3,0.5,0.579,0.68,1.263,1.943,24.0,0.0,0.0,0,0,1,0,0.615,548,316,4
Game Outcome for Pitcher,in No Dec.,15,63.0,59,2.0,9,0,0,1,2,1,3,21,7.0,0.153,0.206,0.203,0.41,12.0,1.0,1.0,0,0,1,0,0.216,40,21,8
Game Outcome for Pitcher,in Saves,39,156.0,142,5.0,23,3,1,1,4,0,13,65,5.0,0.162,0.232,0.218,0.451,31.0,1.0,0.0,1,0,0,1,0.29,55,102,18
Game Outcome for Pitcher,in Sv Situ,44,181.0,162,18.0,33,7,1,6,4,0,18,71,3.94,0.204,0.283,0.37,0.654,60.0,1.0,0.0,1,0,1,1,0.318,121,104,19
Game Outcome for Pitcher,in non-Sv,19,78.0,72,5.0,12,0,0,1,4,1,5,25,5.0,0.167,0.231,0.208,0.439,15.0,1.0,1.0,0,0,1,0,0.239,51,28,11
Pitching Role,as Reliever,63,259.0,234,23.0,45,7,1,7,8,1,23,96,4.17,0.192,0.267,0.321,0.588,75.0,2.0,1.0,1,0,2,1,0.29,100,72,30
Batting Order Positions,Batting 1st,28,28.0,24,1.0,5,1,0,0,0,0,3,9,3.0,0.208,0.321,0.25,0.571,6.0,0.0,1.0,0,0,0,0,0.333,98,63,4
Batting Order Positions,Batting 2nd,26,26.0,23,3.0,7,1,0,0,4,1,3,7,2.33,0.304,0.385,0.348,0.732,8.0,0.0,0.0,0,0,1,0,0.438,153,109,6
Batting Order Positions,Batting 3rd,24,24.0,23,6.0,4,0,0,2,1,0,1,10,10.0,0.174,0.208,0.435,0.643,10.0,0.0,0.0,0,0,0,0,0.182,113,56,2
Batting Order Positions,Batting 4th,28,28.0,27,2.0,9,2,0,1,1,0,1,8,8.0,0.333,0.357,0.519,0.876,14.0,1.0,0.0,0,0,0,0,0.444,195,132,6
Batting Order Positions,Batting 5th,28,28.0,25,7.0,9,1,0,4,0,0,3,9,3.0,0.36,0.429,0.88,1.309,22.0,1.0,0.0,0,0,0,0,0.417,335,248,4
Batting Order Positions,Batting 6th,35,35.0,33,0.0,1,0,0,0,1,0,2,16,8.0,0.03,0.086,0.03,0.116,1.0,0.0,0.0,0,0,1,0,0.059,-58,-64,1
Batting Order Positions,Batting 7th,31,31.0,29,1.0,5,1,0,0,0,0,2,12,6.0,0.172,0.226,0.207,0.433,6.0,0.0,0.0,0,0,0,1,0.294,49,29,4
Batting Order Positions,Batting 8th,31,31.0,25,1.0,3,0,1,0,1,0,5,16,3.2,0.12,0.267,0.2,0.467,5.0,0.0,0.0,1,0,0,0,0.333,62,45,2
Batting Order Positions,Batting 9th,28,28.0,25,1.0,2,1,0,0,0,0,3,9,3.0,0.08,0.179,0.12,0.299,3.0,0.0,0.0,0,0,0,0,0.125,4,14,1
Batting Order Positions,"Bat1-2,non-P",33,54.0,47,4.0,12,2,0,0,4,1,6,16,2.67,0.255,0.352,0.298,0.65,14.0,0.0,1.0,0,0,1,0,0.387,125,85,10
Batting Order Positions,"Bat3-6,non-P",48,115.0,108,15.0,23,3,0,7,3,0,7,43,6.14,0.213,0.261,0.435,0.696,47.0,2.0,0.0,0,0,1,0,0.276,133,84,13
Batting Order Positions,"Bat7-9,non-P",43,90.0,79,3.0,10,2,1,0,1,0,10,37,3.7,0.127,0.225,0.177,0.402,14.0,0.0,0.0,1,0,0,1,0.238,39,25,7
Swung or Took First Pitch of PA,Swung at 1st Pitch,36,58.0,55,6.0,15,5,0,3,,,3,21,7.0,0.273,0.31,0.527,0.838,29.0,1.0,0.0,0,0,0,1,0.387,180,137,7
Swung or Took First Pitch of PA,Took 1st Pitch,63,201.0,179,16.0,30,2,1,4,,,20,75,3.75,0.168,0.255,0.257,0.512,46.0,1.0,1.0,1,0,2,0,0.26,76,47,23
Count/Balls-Strikes,First Pitch,16,18.0,18,5.0,9,2,0,3,,,0,0,,0.5,0.5,1.111,1.611,20.0,0.0,0.0,0,0,0,0,0.4,433,258,4
Count/Balls-Strikes,1-0 Count,11,12.0,12,2.0,4,0,0,0,,,0,0,,0.333,0.333,0.333,0.667,4.0,0.0,0.0,0,0,0,0,0.333,129,63,4
Count/Balls-Strikes,2-0 Count,2,2.0,2,0.0,0,0,0,0,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Count/Balls-Strikes,3-0 Count,7,8.0,1,3.0,1,0,0,1,,,7,0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0,0,2,0,,1521,580,0
Count/Balls-Strikes,0-1 Count,14,16.0,14,1.0,7,0,0,0,,,0,0,,0.5,0.533,0.5,1.033,7.0,0.0,1.0,1,0,0,0,0.5,255,168,7
Count/Balls-Strikes,1-1 Count,18,19.0,19,1.0,5,0,0,0,,,0,0,,0.263,0.263,0.263,0.526,5.0,1.0,0.0,0,0,0,1,0.263,80,36,5
Count/Balls-Strikes,2-1 Count,14,14.0,14,1.0,2,1,0,0,,,0,0,,0.143,0.143,0.214,0.357,3.0,1.0,0.0,0,0,0,0,0.143,20,-15,1
Count/Balls-Strikes,3-1 Count,8,9.0,2,0.0,1,1,0,0,,,7,0,0.0,0.5,0.889,1.0,1.889,2.0,0.0,0.0,0,0,0,0,0.5,545,197,0
Count/Balls-Strikes,0-2 Count,25,29.0,29,3.0,6,1,0,1,,,0,17,,0.207,0.207,0.345,0.552,10.0,0.0,0.0,0,0,0,0,0.455,85,191,4
