Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2009 Totals,64,300.0,270,32.0,73,11,2,8,4,1,23,49,2.13,0.27,0.332,0.415,0.747,112.0,11.0,3.0,2,2,3,3,0.302,100,99,52
Platoon Splits,vs RHB,62,155.0,144,20.0,40,3,2,5,1,0,6,25,4.17,0.278,0.316,0.431,0.747,62.0,6.0,3.0,0,2,0,2,0.302,99,101,30
Platoon Splits,vs LHB,61,145.0,126,12.0,33,8,0,3,3,1,17,24,1.41,0.262,0.35,0.397,0.747,50.0,5.0,0.0,2,0,3,1,0.303,101,97,22
Platoon Splits,vs RHB as RHP,62,155.0,144,20.0,40,3,2,5,1,0,6,25,4.17,0.278,0.316,0.431,0.747,62.0,6.0,3.0,0,2,0,2,0.302,99,105,30
Platoon Splits,vs LHB as RHP,61,145.0,126,12.0,33,8,0,3,3,1,17,24,1.41,0.262,0.35,0.397,0.747,50.0,5.0,0.0,2,0,3,1,0.303,101,93,22
Home or Away,Home,33,153.0,137,19.0,37,1,0,7,2,0,12,24,2.0,0.27,0.336,0.431,0.766,59.0,4.0,2.0,1,1,0,1,0.28,105,109,29
Home or Away,Away,31,147.0,133,13.0,36,10,2,1,2,1,11,25,2.27,0.271,0.329,0.399,0.727,53.0,7.0,1.0,1,1,3,2,0.324,95,89,23
First or Second Half,1st Half,37,174.0,155,14.0,39,6,2,3,1,1,14,27,1.93,0.252,0.32,0.374,0.694,58.0,10.0,2.0,2,1,3,3,0.286,87,86,28
First or Second Half,2nd Half,27,126.0,115,18.0,34,5,0,5,3,0,9,22,2.44,0.296,0.349,0.47,0.819,54.0,1.0,1.0,0,1,0,0,0.326,118,117,24
Months,April/March,9,41.0,36,3.0,10,2,0,1,0,0,3,7,2.33,0.278,0.35,0.417,0.767,15.0,1.0,1.0,1,0,1,1,0.321,106,102,7
Months,May,14,65.0,58,6.0,12,2,1,1,1,0,6,9,1.5,0.207,0.281,0.328,0.609,19.0,6.0,0.0,1,0,0,2,0.229,64,63,8
Months,June,9,48.0,46,1.0,12,1,1,0,0,0,2,8,4.0,0.261,0.292,0.326,0.618,15.0,2.0,0.0,0,0,2,0,0.316,67,70,10
Months,July,10,46.0,39,7.0,10,2,0,3,0,1,5,11,2.2,0.256,0.348,0.539,0.886,21.0,1.0,1.0,0,1,0,0,0.269,135,134,5
Months,August,11,50.0,48,4.0,12,2,0,2,2,0,2,8,4.0,0.25,0.28,0.417,0.697,20.0,0.0,0.0,0,0,0,0,0.263,85,80,8
Months,Sept/Oct,11,50.0,43,11.0,17,2,0,1,1,0,5,6,1.2,0.395,0.46,0.512,0.972,22.0,1.0,1.0,0,1,0,0,0.432,162,164,14
Game Outcome for Pitcher,in Wins,4,21.0,21,1.0,4,0,0,1,0,0,0,3,,0.191,0.191,0.333,0.524,7.0,1.0,0.0,0,0,0,0,0.177,38,73,3
Game Outcome for Pitcher,in Losses,6,34.0,31,11.0,15,1,2,3,1,0,2,5,2.5,0.484,0.515,0.936,1.451,29.0,1.0,0.0,1,0,2,0,0.522,280,190,9
Game Outcome for Pitcher,in No Dec.,44,196.0,172,18.0,43,8,0,4,2,1,19,31,1.63,0.25,0.333,0.366,0.7,63.0,8.0,3.0,1,1,1,3,0.283,89,91,31
Game Outcome for Pitcher,in Saves,10,49.0,46,2.0,11,2,0,0,1,0,2,10,5.0,0.239,0.265,0.283,0.548,13.0,1.0,0.0,0,1,0,0,0.297,48,135,9
