Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2013 Totals,68,295.0,261,31.0,56,7,2,6,12,0,23,72,3.13,0.215,0.277,0.326,0.603,85.0,1.0,2.0,3,6,2,2,0.265,100,69,41
Platoon Splits,vs RHB,61,132.0,118,11.0,26,3,0,3,4,0,10,35,3.5,0.22,0.275,0.322,0.597,38.0,0.0,0.0,1,3,0,1,0.277,98,69,20
Platoon Splits,vs LHB,66,163.0,143,20.0,30,4,2,3,8,0,13,37,2.85,0.21,0.28,0.329,0.608,47.0,1.0,2.0,2,3,2,1,0.255,102,69,21
Platoon Splits,vs RHB as RHP,61,132.0,118,11.0,26,3,0,3,4,0,10,35,3.5,0.22,0.275,0.322,0.597,38.0,0.0,0.0,1,3,0,1,0.277,98,73,20
Platoon Splits,vs LHB as RHP,66,163.0,143,20.0,30,4,2,3,8,0,13,37,2.85,0.21,0.28,0.329,0.608,47.0,1.0,2.0,2,3,2,1,0.255,102,65,21
Home or Away,Home,37,155.0,144,12.0,29,4,1,4,6,0,7,41,5.86,0.201,0.235,0.326,0.562,47.0,0.0,0.0,2,2,1,2,0.248,85,59,20
Home or Away,Away,31,140.0,117,19.0,27,3,1,2,6,0,16,31,1.94,0.231,0.324,0.325,0.649,38.0,1.0,2.0,1,4,1,0,0.284,117,81,21
First or Second Half,1st Half,39,168.0,156,19.0,35,5,1,3,6,0,9,42,4.67,0.224,0.268,0.327,0.595,51.0,1.0,1.0,0,2,1,1,0.283,97,66,26
First or Second Half,2nd Half,29,127.0,105,12.0,21,2,1,3,6,0,14,30,2.14,0.2,0.29,0.324,0.614,34.0,0.0,1.0,3,4,1,1,0.237,104,74,15
Months,April/March,11,44.0,39,2.0,7,2,0,0,1,0,4,12,3.0,0.18,0.25,0.231,0.481,9.0,0.0,0.0,0,1,1,0,0.25,61,36,5
Months,May,12,48.0,43,3.0,7,1,1,0,1,0,4,14,3.5,0.163,0.25,0.233,0.483,10.0,0.0,1.0,0,0,0,0,0.241,62,36,5
Months,June,11,56.0,54,12.0,15,0,0,3,4,0,1,13,13.0,0.278,0.286,0.444,0.73,24.0,0.0,0.0,0,1,0,1,0.308,139,102,12
Months,July,10,42.0,37,4.0,10,3,0,0,0,0,2,11,5.5,0.27,0.31,0.351,0.661,13.0,1.0,1.0,0,2,1,0,0.357,120,88,7
Months,August,15,67.0,61,3.0,10,1,0,2,3,0,4,13,3.25,0.164,0.215,0.279,0.494,17.0,0.0,0.0,2,0,0,1,0.174,63,37,7
Months,Sept/Oct,9,38.0,27,7.0,7,0,1,1,3,0,8,9,1.13,0.259,0.405,0.444,0.85,12.0,0.0,0.0,1,2,0,0,0.316,182,142,5
Game Outcome for Pitcher,in Wins,5,37.0,33,6.0,9,1,0,1,3,0,2,9,4.5,0.273,0.314,0.394,0.708,13.0,0.0,0.0,2,0,1,2,0.348,134,152,7
Game Outcome for Pitcher,in Losses,4,21.0,20,10.0,11,0,0,4,2,0,0,6,,0.55,0.524,1.15,1.674,23.0,0.0,0.0,0,1,0,0,0.636,442,242,7
Game Outcome for Pitcher,in No Dec.,19,86.0,71,10.0,16,2,2,1,1,0,9,23,2.56,0.225,0.306,0.352,0.658,25.0,0.0,1.0,1,4,1,0,0.294,118,90,11
Game Outcome for Pitcher,in Saves,40,151.0,137,5.0,20,4,0,0,6,0,12,34,2.83,0.146,0.219,0.175,0.394,24.0,1.0,1.0,0,1,0,0,0.192,33,71,16
Game Outcome for Pitcher,in Sv Situ,48,196.0,169,20.0,35,6,0,3,10,0,19,42,2.21,0.207,0.287,0.296,0.583,50.0,1.0,2.0,1,5,1,1,0.248,94,76,26
Game Outcome for Pitcher,in non-Sv,20,99.0,92,11.0,21,1,2,3,2,0,4,30,7.5,0.228,0.258,0.38,0.638,35.0,0.0,0.0,2,1,1,1,0.3,110,81,15
Pitching Role,as Reliever,68,295.0,261,31.0,56,7,2,6,12,0,23,72,3.13,0.215,0.277,0.326,0.603,85.0,1.0,2.0,3,6,2,2,0.265,100,75,41
Batting Order Positions,Batting 1st,34,35.0,32,7.0,9,1,0,1,1,0,2,5,2.5,0.281,0.314,0.406,0.721,13.0,1.0,0.0,0,1,0,0,0.296,138,100,7
Batting Order Positions,Batting 2nd,30,31.0,27,4.0,5,1,0,1,3,0,3,10,3.33,0.185,0.258,0.333,0.591,9.0,0.0,0.0,0,1,1,1,0.235,95,64,3
Batting Order Positions,Batting 3rd,30,30.0,26,8.0,5,1,0,1,0,0,2,7,3.5,0.192,0.233,0.346,0.58,9.0,0.0,0.0,0,2,1,0,0.2,90,44,3
Batting Order Positions,Batting 4th,27,27.0,25,1.0,5,0,0,1,2,0,2,7,3.5,0.2,0.259,0.32,0.579,8.0,0.0,0.0,0,0,0,0,0.235,92,48,4
Batting Order Positions,Batting 5th,29,29.0,26,1.0,4,0,0,1,1,0,2,7,3.5,0.154,0.214,0.269,0.484,7.0,0.0,0.0,1,0,0,0,0.167,60,31,3
Batting Order Positions,Batting 6th,29,30.0,26,3.0,6,0,2,1,1,0,3,7,2.33,0.231,0.3,0.5,0.8,13.0,0.0,0.0,0,1,0,1,0.263,162,119,3
Batting Order Positions,Batting 7th,39,40.0,35,1.0,6,2,0,0,2,0,4,9,2.25,0.171,0.25,0.229,0.479,8.0,0.0,0.0,0,1,0,0,0.222,61,40,4
Batting Order Positions,Batting 8th,36,37.0,33,2.0,10,2,0,0,2,0,2,10,5.0,0.303,0.361,0.364,0.725,12.0,0.0,1.0,1,0,0,0,0.435,142,120,8
Batting Order Positions,Batting 9th,35,36.0,31,4.0,6,0,0,0,0,0,3,10,3.33,0.194,0.286,0.194,0.479,6.0,0.0,1.0,1,0,0,0,0.286,63,78,6
