Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2008 Totals,72,296.0,251,30.0,51,8,0,3,6,2,37,58,1.57,0.203,0.314,0.271,0.585,68.0,4.0,4.0,3,1,4,5,0.251,100,59,40
Platoon Splits,vs RHB,67,153.0,135,16.0,30,3,0,0,1,0,14,26,1.86,0.222,0.309,0.244,0.554,33.0,4.0,3.0,1,0,1,2,0.275,88,54,27
Platoon Splits,vs LHB,62,143.0,116,15.0,21,5,0,3,5,2,23,32,1.39,0.181,0.319,0.302,0.621,35.0,0.0,1.0,2,1,3,3,0.22,113,65,13
Platoon Splits,vs RHB as RHP,67,153.0,135,16.0,30,3,0,0,1,0,14,26,1.86,0.222,0.309,0.244,0.554,33.0,4.0,3.0,1,0,1,2,0.275,88,58,27
Platoon Splits,vs LHB as RHP,62,143.0,116,15.0,21,5,0,3,5,2,23,32,1.39,0.181,0.319,0.302,0.621,35.0,0.0,1.0,2,1,3,3,0.22,113,62,13
Home or Away,Home,39,158.0,136,17.0,29,4,0,2,3,1,17,39,2.29,0.213,0.308,0.287,0.595,39.0,1.0,2.0,2,1,2,2,0.281,104,66,23
Home or Away,Away,33,138.0,115,13.0,22,4,0,1,3,1,20,19,0.95,0.191,0.321,0.252,0.573,29.0,3.0,2.0,1,0,2,3,0.221,95,53,17
First or Second Half,1st Half,46,194.0,160,17.0,31,4,0,1,5,2,27,36,1.33,0.194,0.319,0.238,0.557,38.0,3.0,3.0,3,1,2,4,0.242,89,54,26
First or Second Half,2nd Half,26,102.0,91,13.0,20,4,0,2,1,0,10,22,2.2,0.22,0.304,0.33,0.634,30.0,1.0,1.0,0,0,2,1,0.269,119,68,14
Months,April/March,13,61.0,51,6.0,11,2,0,0,2,1,7,12,1.71,0.216,0.328,0.255,0.583,13.0,1.0,2.0,0,1,1,1,0.275,99,62,9
Months,May,13,50.0,42,4.0,7,1,0,1,1,1,7,8,1.14,0.167,0.286,0.262,0.548,11.0,1.0,0.0,1,0,0,1,0.182,88,51,5
Months,June,11,53.0,40,3.0,7,1,0,0,2,0,11,12,1.09,0.175,0.365,0.2,0.565,8.0,0.0,1.0,1,0,1,0,0.25,90,58,6
Months,July,15,54.0,50,5.0,11,0,0,0,0,0,3,10,3.33,0.22,0.264,0.22,0.484,11.0,1.0,0.0,1,0,0,2,0.275,65,30,11
Months,August,11,53.0,46,12.0,13,2,0,2,1,0,6,9,1.5,0.283,0.377,0.457,0.834,21.0,0.0,1.0,0,0,2,1,0.314,189,120,9
Months,Sept/Oct,9,25.0,22,0.0,2,2,0,0,0,0,3,7,2.33,0.091,0.2,0.182,0.382,4.0,1.0,0.0,0,0,0,0,0.133,31,3,0
Game Outcome for Pitcher,in Wins,7,35.0,29,3.0,6,0,0,0,1,1,5,8,1.6,0.207,0.343,0.207,0.55,6.0,0.0,1.0,0,0,1,1,0.286,86,91,6
Game Outcome for Pitcher,in Losses,8,47.0,35,19.0,17,1,0,2,2,0,9,3,0.33,0.486,0.6,0.686,1.286,24.0,0.0,1.0,2,0,2,2,0.5,344,169,14
Game Outcome for Pitcher,in No Dec.,28,102.0,86,4.0,13,3,0,1,2,1,14,18,1.29,0.151,0.275,0.221,0.495,19.0,2.0,1.0,0,1,1,0,0.177,69,37,9
Game Outcome for Pitcher,in Saves,29,112.0,101,4.0,15,4,0,0,1,0,9,29,3.22,0.149,0.225,0.188,0.413,19.0,2.0,1.0,1,0,0,2,0.208,41,81,11
Game Outcome for Pitcher,in Sv Situ,43,181.0,154,24.0,35,7,0,3,3,0,22,35,1.59,0.227,0.335,0.331,0.666,51.0,2.0,3.0,2,0,2,4,0.276,129,92,25
Game Outcome for Pitcher,in non-Sv,29,115.0,97,6.0,16,1,0,0,3,2,15,23,1.53,0.165,0.281,0.175,0.456,17.0,2.0,1.0,1,1,2,1,0.213,54,27,15
Pitching Role,as Reliever,72,296.0,251,30.0,51,8,0,3,6,2,37,58,1.57,0.203,0.314,0.271,0.585,68.0,4.0,4.0,3,1,4,5,0.251,100,63,40
Batting Order Positions,Batting 1st,32,32.0,28,3.0,2,1,0,0,1,1,4,6,1.5,0.071,0.188,0.107,0.295,3.0,0.0,0.0,0,0,0,0,0.091,-1,-20,1
Batting Order Positions,Batting 2nd,32,32.0,26,1.0,11,2,0,0,1,0,5,4,0.8,0.423,0.516,0.5,1.016,13.0,0.0,0.0,1,0,1,1,0.5,249,177,9
Batting Order Positions,Batting 3rd,30,29.0,28,3.0,5,1,0,0,0,0,1,6,6.0,0.179,0.207,0.214,0.421,6.0,0.0,0.0,0,0,0,0,0.227,45,4,4
Batting Order Positions,Batting 4th,33,33.0,26,4.0,9,3,0,0,1,0,6,7,1.17,0.346,0.485,0.462,0.946,12.0,0.0,1.0,0,0,1,0,0.474,225,132,6
Batting Order Positions,Batting 5th,40,40.0,34,7.0,5,1,0,1,1,0,4,10,2.5,0.147,0.275,0.265,0.54,9.0,2.0,2.0,0,0,1,1,0.174,85,41,3
Batting Order Positions,Batting 6th,39,39.0,32,4.0,5,0,0,0,1,0,7,4,0.57,0.156,0.308,0.156,0.464,5.0,1.0,0.0,0,0,0,0,0.179,56,29,5
Batting Order Positions,Batting 7th,31,31.0,29,3.0,6,0,0,1,0,0,1,5,5.0,0.207,0.233,0.31,0.544,9.0,1.0,0.0,1,0,0,2,0.217,89,48,5
Batting Order Positions,Batting 8th,31,31.0,25,2.0,4,0,0,0,1,0,4,9,2.25,0.16,0.29,0.16,0.45,4.0,0.0,1.0,0,1,0,1,0.235,51,35,4
Batting Order Positions,Batting 9th,29,29.0,23,4.0,4,0,0,1,0,1,5,7,1.4,0.174,0.321,0.304,0.626,7.0,0.0,0.0,1,0,1,0,0.2,114,115,3
Batting Order Positions,"Bat1-2,non-P",41,64.0,54,4.0,13,3,0,0,2,1,9,10,1.11,0.241,0.349,0.296,0.646,16.0,0.0,0.0,1,0,1,1,0.296,120,75,10
Batting Order Positions,"Bat3-6,non-P",60,141.0,120,18.0,24,5,0,1,3,0,18,27,1.5,0.2,0.319,0.267,0.586,32.0,3.0,3.0,0,0,2,1,0.25,100,51,18
Batting Order Positions,"Bat7-9,non-P",44,91.0,77,9.0,14,0,0,2,1,1,10,21,2.1,0.182,0.281,0.26,0.541,20.0,1.0,1.0,2,1,1,3,0.218,85,56,12
Swung or Took First Pitch of PA,Swung at 1st Pitch,44,64.0,57,10.0,13,2,0,1,,,6,12,2.0,0.228,0.302,0.316,0.617,18.0,0.0,0.0,1,0,0,0,0.273,113,72,10
Swung or Took First Pitch of PA,Took 1st Pitch,70,232.0,194,20.0,38,6,0,2,,,31,46,1.48,0.196,0.317,0.258,0.575,50.0,4.0,4.0,2,1,4,5,0.245,96,55,30
Count/Balls-Strikes,First Pitch,14,17.0,15,6.0,6,2,0,1,,,0,0,,0.4,0.471,0.733,1.204,11.0,0.0,2.0,0,0,0,0,0.357,321,172,3
Count/Balls-Strikes,1-0 Count,14,18.0,18,2.0,3,1,0,0,,,0,0,,0.167,0.167,0.222,0.389,4.0,1.0,0.0,0,0,0,2,0.167,35,-11,2
Count/Balls-Strikes,2-0 Count,9,10.0,9,3.0,6,2,0,0,,,0,0,,0.667,0.667,0.889,1.556,8.0,0.0,0.0,1,0,0,1,0.667,441,232,4
