Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2021 Totals,74,310.0,272,34.0,55,11,1,12,5,2,32,98,3.06,0.202,0.295,0.382,0.677,104.0,7.0,4.0,1,1,3,7,0.264,100,86,31
Platoon Splits,vs RHB,72,161.0,151,26.0,28,4,1,6,4,2,6,53,8.83,0.185,0.236,0.344,0.58,52.0,7.0,4.0,0,0,0,5,0.239,70,58,17
Platoon Splits,vs LHB,68,149.0,121,16.0,27,7,0,6,1,0,26,45,1.73,0.223,0.358,0.43,0.788,52.0,0.0,0.0,1,1,3,2,0.296,134,118,14
Platoon Splits,vs RHB as RHP,72,161.0,151,26.0,28,4,1,6,4,2,6,53,8.83,0.185,0.236,0.344,0.58,52.0,7.0,4.0,0,0,0,5,0.239,70,62,17
Platoon Splits,vs LHB as RHP,68,149.0,121,16.0,27,7,0,6,1,0,26,45,1.73,0.223,0.358,0.43,0.788,52.0,0.0,0.0,1,1,3,2,0.296,134,114,14
Home or Away,Home,37,169.0,151,19.0,30,6,0,7,3,1,17,61,3.59,0.199,0.28,0.378,0.657,57.0,2.0,0.0,1,0,3,4,0.277,94,84,17
Home or Away,Away,37,141.0,121,15.0,25,5,1,5,2,1,15,37,2.47,0.207,0.312,0.388,0.701,47.0,5.0,4.0,0,1,0,3,0.25,108,89,14
First or Second Half,1st Half,38,151.0,129,22.0,30,5,1,6,1,0,16,41,2.56,0.233,0.333,0.426,0.76,55.0,4.0,4.0,1,1,0,3,0.289,125,111,18
First or Second Half,2nd Half,36,159.0,143,12.0,25,6,0,6,4,2,16,57,3.56,0.175,0.258,0.343,0.601,49.0,3.0,0.0,0,0,3,4,0.238,78,62,13
Months,April/March,13,47.0,43,3.0,8,1,1,1,0,0,3,14,4.67,0.186,0.255,0.326,0.581,14.0,0.0,1.0,0,0,0,0,0.25,72,66,5
Months,May,11,46.0,40,3.0,7,1,0,2,0,0,5,13,2.6,0.175,0.283,0.35,0.633,14.0,1.0,1.0,0,0,0,1,0.2,88,78,4
Months,June,9,41.0,31,10.0,10,1,0,2,1,0,6,10,1.67,0.323,0.45,0.548,0.998,17.0,2.0,2.0,1,1,0,2,0.4,197,172,7
Months,July,11,50.0,44,9.0,12,3,0,2,2,2,6,15,2.5,0.273,0.36,0.477,0.837,21.0,1.0,0.0,0,0,2,0,0.37,147,126,7
Months,August,15,56.0,51,1.0,5,1,0,1,0,0,5,21,4.2,0.098,0.179,0.177,0.355,9.0,1.0,0.0,0,0,0,3,0.138,7,-1,3
Months,Sept/Oct,15,70.0,63,8.0,13,4,0,4,2,0,7,25,3.57,0.206,0.286,0.46,0.746,29.0,2.0,0.0,0,0,1,1,0.265,118,98,5
Game Outcome for Pitcher,in Wins,4,27.0,21,1.0,2,0,0,1,1,0,6,10,1.67,0.095,0.296,0.238,0.534,5.0,0.0,0.0,0,0,1,0,0.1,63,104,1
Game Outcome for Pitcher,in Losses,7,34.0,28,12.0,12,0,0,4,0,0,4,6,1.5,0.429,0.485,0.857,1.342,24.0,1.0,0.0,1,1,0,1,0.421,289,165,8
Game Outcome for Pitcher,in No Dec.,51,203.0,183,21.0,36,10,0,7,4,2,18,71,3.94,0.197,0.276,0.366,0.642,67.0,4.0,2.0,0,0,2,6,0.276,90,79,19
Game Outcome for Pitcher,in Saves,12,46.0,40,0.0,5,1,1,0,0,0,4,11,2.75,0.125,0.239,0.2,0.439,8.0,2.0,2.0,0,0,0,0,0.172,34,99,3
Game Outcome for Pitcher,in Sv Situ,30,120.0,102,13.0,17,1,1,4,2,0,14,33,2.36,0.167,0.277,0.314,0.591,32.0,3.0,2.0,1,1,0,3,0.197,76,73,11
Game Outcome for Pitcher,in non-Sv,44,190.0,170,21.0,38,10,0,8,3,2,18,65,3.61,0.224,0.305,0.424,0.729,72.0,4.0,2.0,0,0,3,4,0.309,115,100,20
Pitching Role,as Reliever,74,310.0,272,34.0,55,11,1,12,5,2,32,98,3.06,0.202,0.295,0.382,0.677,104.0,7.0,4.0,1,1,3,7,0.264,100,88,31
Batting Order Positions,Batting 1st,38,38.0,37,7.0,8,1,0,3,1,0,1,13,13.0,0.216,0.237,0.487,0.723,18.0,0.0,0.0,0,0,0,1,0.238,108,84,4
Batting Order Positions,Batting 2nd,41,41.0,38,5.0,6,0,0,2,1,0,3,12,4.0,0.158,0.22,0.316,0.535,12.0,2.0,0.0,0,0,0,1,0.167,58,37,4
Batting Order Positions,Batting 3rd,37,37.0,31,4.0,6,2,0,1,1,0,5,9,1.8,0.194,0.297,0.355,0.652,11.0,1.0,0.0,0,1,1,2,0.227,94,63,3
Batting Order Positions,Batting 4th,33,33.0,29,4.0,6,2,0,1,2,1,3,12,4.0,0.207,0.303,0.379,0.682,11.0,0.0,1.0,0,0,1,0,0.313,102,76,3
Batting Order Positions,Batting 5th,32,32.0,29,4.0,7,1,0,1,0,0,2,10,5.0,0.241,0.313,0.379,0.692,11.0,0.0,1.0,0,0,1,1,0.333,106,88,5
